EmployeeId,age,volturn,Gender,npjc,salary
1419.0,40.0,0.0,1.0,0.0,102662.0
1420.0,45.0,0.0,1.0,0.0,106140.0
1421.0,37.0,0.0,2.0,0.0,116733.31
1422.0,33.0,1.0,1.0,0.0,37164.45
1423.0,31.0,0.0,1.0,0.0,53474.82
1424.0,46.0,0.0,1.0,0.0,78521.6
1425.0,49.0,0.0,2.0,0.0,107410.97
1426.0,43.0,1.0,1.0,1.0,66864.02
1427.0,36.0,0.0,1.0,0.0,62586.0
1428.0,34.0,0.0,2.0,0.0,50785.82
1429.0,39.0,0.0,2.0,0.0,49770.0
1430.0,42.0,0.0,1.0,0.0,36896.71
1431.0,39.0,0.0,2.0,0.0,49826.53
1432.0,35.0,0.0,1.0,0.0,34946.78
1433.0,32.0,0.0,1.0,0.0,58897.06
1434.0,35.0,0.0,2.0,0.0,115162.0
1435.0,32.0,1.0,1.0,0.0,85103.01
1436.0,46.0,0.0,2.0,0.0,69286.11
1437.0,43.0,0.0,2.0,0.0,80861.85
1438.0,34.0,0.0,1.0,0.0,36260.21
1439.0,33.0,0.0,2.0,0.0,81012.0
1440.0,35.0,1.0,2.0,0.0,76662.0
1441.0,42.0,1.0,2.0,0.0,92566.99
1442.0,35.0,0.0,2.0,0.0,51810.2
1443.0,37.0,0.0,1.0,0.0,77274.0
1444.0,48.0,0.0,2.0,0.0,89135.47
1445.0,35.0,0.0,2.0,0.0,104587.56
1446.0,36.0,0.0,2.0,0.0,62808.36
1447.0,34.0,1.0,2.0,0.0,67392.24
1448.0,38.0,0.0,2.0,0.0,51662.0
1449.0,31.0,0.0,1.0,0.0,79729.8
1450.0,44.0,0.0,2.0,0.0,49891.96
1451.0,32.0,0.0,1.0,0.0,52498.22
1452.0,38.0,0.0,2.0,0.0,72120.13
1453.0,39.0,0.0,1.0,0.0,80561.02
1454.0,50.0,0.0,1.0,0.0,44308.41
1455.0,58.0,0.0,1.0,0.0,46287.36
1456.0,38.0,0.0,1.0,0.0,54295.33
1457.0,33.0,0.0,1.0,,41835.21
1458.0,34.0,0.0,2.0,0.0,67164.41
1459.0,39.0,0.0,1.0,0.0,43655.77
1460.0,46.0,0.0,1.0,0.0,55670.4
1461.0,40.0,0.0,1.0,0.0,44395.96
1462.0,40.0,0.0,1.0,0.0,44563.62
1463.0,41.0,0.0,2.0,0.0,74976.77
1464.0,37.0,0.0,1.0,0.0,76483.11
1465.0,31.0,0.0,1.0,0.0,57777.48
1466.0,44.0,0.0,1.0,0.0,76162.0
1467.0,43.0,0.0,1.0,0.0,33140.4
1468.0,42.0,0.0,1.0,0.0,78290.05
1469.0,38.0,0.0,2.0,0.0,72662.0
1470.0,32.0,0.0,2.0,0.0,47965.44
1471.0,41.0,0.0,1.0,0.0,47543.47
1472.0,39.0,0.0,2.0,0.0,35310.86
1473.0,36.0,0.0,2.0,0.0,43855.21
1474.0,56.0,0.0,2.0,0.0,97391.98
1475.0,40.0,0.0,2.0,0.0,56362.0
1476.0,39.0,0.0,1.0,0.0,44413.05
1477.0,40.0,0.0,1.0,0.0,36339.97
1478.0,35.0,1.0,2.0,0.0,33623.64
1479.0,33.0,0.0,2.0,0.0,47962.0
1480.0,52.0,0.0,1.0,0.0,76473.85
1481.0,34.0,0.0,1.0,0.0,42671.91
1482.0,33.0,0.0,2.0,0.0,37494.0
1483.0,33.0,0.0,1.0,0.0,55987.0
1484.0,30.0,0.0,1.0,0.0,60075.86
1485.0,46.0,0.0,2.0,0.0,35552.4
1486.0,35.0,0.0,2.0,0.0,56364.0
1487.0,38.0,0.0,1.0,0.0,63418.12
1488.0,41.0,0.0,2.0,0.0,51938.34
1489.0,36.0,0.0,1.0,0.0,66421.01
1490.0,44.0,1.0,2.0,0.0,47021.78
1491.0,36.0,0.0,2.0,0.0,65707.2
1492.0,52.0,0.0,1.0,0.0,37255.09
1493.0,40.0,0.0,1.0,0.0,52468.62
1494.0,42.0,0.0,1.0,0.0,39557.2
1495.0,34.0,0.0,1.0,0.0,57207.03
1496.0,40.0,0.0,1.0,0.0,43494.72
1497.0,45.0,0.0,2.0,0.0,46233.22
1498.0,43.0,0.0,1.0,0.0,65749.17
1499.0,49.0,0.0,2.0,0.0,101962.25
1500.0,42.0,0.0,2.0,1.0,95162.0
1501.0,40.0,0.0,1.0,0.0,63096.0
1502.0,33.0,0.0,1.0,0.0,52130.91
1503.0,34.0,0.0,1.0,0.0,51303.56
1504.0,42.0,0.0,2.0,0.0,69700.56
1505.0,30.0,0.0,1.0,0.0,37085.97
1506.0,48.0,0.0,1.0,0.0,43693.0
1507.0,42.0,0.0,2.0,0.0,74438.29
1508.0,43.0,0.0,2.0,0.0,119162.0
1509.0,31.0,0.0,1.0,0.0,49256.04
1510.0,38.0,0.0,1.0,0.0,54037.59
1511.0,35.0,0.0,1.0,0.0,62315.5
1512.0,38.0,0.0,2.0,0.0,76287.0
1513.0,47.0,1.0,1.0,0.0,57450.0
1514.0,31.0,0.0,2.0,0.0,50162.0
1515.0,41.0,0.0,1.0,0.0,56080.44
1516.0,50.0,0.0,1.0,0.0,57894.55
1517.0,39.0,0.0,2.0,0.0,63572.43
1518.0,52.0,0.0,2.0,1.0,80162.0
1519.0,41.0,0.0,2.0,,63315.3
1520.0,41.0,0.0,1.0,0.0,67074.0
1521.0,46.0,0.0,2.0,0.0,80677.28
1522.0,45.0,0.0,1.0,0.0,73304.39
1523.0,38.0,0.0,1.0,1.0,43447.75
1524.0,60.0,0.0,2.0,0.0,102874.86
1525.0,59.0,0.0,2.0,0.0,120328.2
1526.0,33.0,0.0,2.0,0.0,30087.62
1527.0,40.0,0.0,1.0,0.0,54634.4
1528.0,46.0,0.0,1.0,0.0,26292.0
1529.0,38.0,0.0,2.0,0.0,48978.06
1530.0,33.0,0.0,2.0,0.0,56362.0
1531.0,40.0,0.0,2.0,0.0,32298.0
1532.0,46.0,0.0,2.0,0.0,32607.0
1533.0,37.0,0.0,1.0,0.0,53990.22
1534.0,39.0,1.0,1.0,0.0,90162.0
1535.0,40.0,0.0,1.0,1.0,98031.0
1536.0,41.0,0.0,2.0,1.0,97997.11
1537.0,47.0,0.0,1.0,0.0,33486.2
1538.0,39.0,0.0,2.0,0.0,46754.0
1539.0,40.0,0.0,1.0,0.0,104162.0
1540.0,40.0,0.0,1.0,0.0,62081.07
1541.0,33.0,0.0,2.0,0.0,60138.0
1542.0,39.0,0.0,1.0,0.0,44666.64
1543.0,32.0,0.0,1.0,0.0,92387.0
1544.0,33.0,0.0,2.0,0.0,47379.2
1545.0,52.0,0.0,1.0,0.0,95508.4
1546.0,43.0,0.0,2.0,0.0,71851.32
1547.0,36.0,1.0,1.0,0.0,56998.07
1548.0,40.0,0.0,2.0,0.0,56362.0
1549.0,36.0,1.0,2.0,0.0,75912.0
1550.0,34.0,0.0,2.0,0.0,63590.77
1551.0,40.0,1.0,1.0,0.0,50162.36
1552.0,41.0,0.0,2.0,,111162.0
1553.0,55.0,0.0,2.0,0.0,63014.78
1554.0,30.0,1.0,1.0,,45442.86
1555.0,46.0,0.0,1.0,1.0,95356.87
1556.0,36.0,0.0,1.0,1.0,107282.0
1557.0,43.0,0.0,1.0,0.0,59855.53
1558.0,35.0,0.0,2.0,0.0,58048.0
1559.0,58.0,0.0,1.0,0.0,24642.0
1560.0,42.0,1.0,2.0,0.0,86806.96
1561.0,47.0,0.0,2.0,0.0,64778.75
1562.0,33.0,0.0,2.0,0.0,44871.96
1563.0,33.0,0.0,1.0,0.0,49831.22
1564.0,40.0,0.0,2.0,0.0,42825.55
1565.0,36.0,0.0,1.0,1.0,90781.4
1566.0,29.0,0.0,2.0,0.0,50019.0
1567.0,34.0,0.0,1.0,0.0,64213.59
1568.0,34.0,0.0,2.0,0.0,81422.52
1569.0,33.0,0.0,2.0,0.0,71162.0
1570.0,37.0,0.0,1.0,0.0,122634.4
1571.0,46.0,0.0,2.0,0.0,78778.31
1572.0,34.0,0.0,1.0,0.0,70397.6
1573.0,30.0,1.0,1.0,,46914.96
1574.0,31.0,0.0,1.0,0.0,76056.0
1575.0,34.0,0.0,1.0,0.0,37250.1
1576.0,47.0,1.0,2.0,0.0,115366.6
1577.0,42.0,0.0,2.0,0.0,118162.0
1578.0,37.0,0.0,2.0,0.0,49677.3
1579.0,39.0,0.0,2.0,0.0,83960.46
1580.0,49.0,0.0,1.0,0.0,69961.61
1581.0,55.0,0.0,2.0,0.0,54434.52
1582.0,34.0,0.0,2.0,0.0,69736.55
1583.0,31.0,0.0,1.0,0.0,44198.89
1584.0,46.0,0.0,2.0,0.0,55851.8
1585.0,34.0,0.0,2.0,0.0,56362.0
1586.0,38.0,0.0,1.0,1.0,80962.0
1587.0,32.0,0.0,1.0,0.0,58919.1
1588.0,50.0,1.0,1.0,0.0,73468.01
1589.0,35.0,0.0,1.0,0.0,62839.5
1590.0,41.0,0.0,1.0,0.0,67684.44
1591.0,33.0,0.0,1.0,0.0,44569.72
1592.0,38.0,0.0,1.0,0.0,47150.04
1593.0,63.0,0.0,2.0,0.0,99992.58
1594.0,42.0,0.0,2.0,0.0,90028.88
1595.0,44.0,0.0,2.0,0.0,112536.0
1596.0,40.0,0.0,2.0,0.0,72475.2
1597.0,40.0,0.0,1.0,0.0,73162.0
1598.0,34.0,0.0,1.0,0.0,39593.16
1599.0,31.0,0.0,1.0,0.0,44937.34
1600.0,32.0,0.0,2.0,0.0,69852.0
1601.0,50.0,0.0,1.0,0.0,28011.78
1602.0,35.0,0.0,2.0,0.0,66943.82
1603.0,32.0,0.0,2.0,0.0,57672.45
1604.0,40.0,0.0,1.0,,95205.56
1605.0,40.0,0.0,1.0,0.0,77188.0
1606.0,47.0,0.0,2.0,0.0,43553.94
1607.0,48.0,0.0,1.0,,43362.0
1608.0,33.0,0.0,1.0,0.0,52165.15
1609.0,27.0,0.0,2.0,,44032.43
1610.0,32.0,0.0,1.0,0.0,57488.04
1611.0,44.0,0.0,1.0,,56926.02
1612.0,32.0,0.0,1.0,0.0,49122.0
1613.0,42.0,0.0,1.0,0.0,105162.0
1614.0,59.0,0.0,1.0,0.0,45362.0
1615.0,52.0,0.0,2.0,0.0,54696.39
1616.0,44.0,0.0,1.0,0.0,56362.0
1617.0,60.0,0.0,1.0,0.0,66066.14
1618.0,39.0,0.0,1.0,0.0,52434.96
1619.0,38.0,0.0,2.0,0.0,96062.0
1620.0,38.0,0.0,2.0,0.0,74214.0
1621.0,34.0,0.0,1.0,0.0,51840.23
1622.0,35.0,1.0,1.0,0.0,55813.0
1623.0,34.0,0.0,2.0,0.0,49044.06
1624.0,37.0,0.0,1.0,0.0,38528.04
1625.0,32.0,0.0,1.0,0.0,59252.85
1626.0,38.0,0.0,2.0,0.0,33925.0
1627.0,39.0,0.0,2.0,0.0,36260.21
1628.0,35.0,0.0,2.0,0.0,46909.5
1629.0,40.0,0.0,2.0,0.0,46461.3
1630.0,51.0,0.0,1.0,0.0,32136.82
1631.0,42.0,0.0,2.0,0.0,51267.6
1632.0,34.0,0.0,1.0,0.0,59443.99
1633.0,31.0,0.0,1.0,0.0,41362.0
1634.0,36.0,1.0,2.0,0.0,63276.31
1635.0,39.0,0.0,1.0,0.0,45808.75
1636.0,39.0,0.0,2.0,0.0,88596.0
1637.0,33.0,0.0,1.0,0.0,37872.4
1638.0,36.0,0.0,1.0,0.0,67125.0
1639.0,49.0,0.0,1.0,0.0,44197.13
1640.0,47.0,1.0,1.0,,49602.0
1641.0,43.0,1.0,1.0,0.0,36702.0
1642.0,36.0,0.0,1.0,0.0,43718.94
1643.0,33.0,0.0,1.0,0.0,45372.77
1644.0,33.0,1.0,1.0,0.0,47592.62
1645.0,34.0,0.0,2.0,0.0,45873.11
1646.0,43.0,1.0,1.0,0.0,94917.71
1647.0,34.0,0.0,1.0,0.0,35902.8
1648.0,32.0,0.0,2.0,0.0,49393.28
1649.0,52.0,0.0,1.0,0.0,23162.0
1650.0,34.0,0.0,1.0,0.0,57775.43
1651.0,45.0,0.0,1.0,0.0,65181.16
1652.0,39.0,0.0,1.0,0.0,51514.11
1653.0,31.0,0.0,1.0,0.0,59262.0
1654.0,55.0,0.0,2.0,0.0,85436.0
1655.0,27.0,1.0,2.0,0.0,44935.93
1656.0,41.0,0.0,1.0,0.0,48773.47
1657.0,33.0,0.0,1.0,0.0,45325.44
1658.0,32.0,0.0,1.0,0.0,45349.56
1659.0,36.0,0.0,2.0,0.0,63667.33
1660.0,50.0,0.0,1.0,0.0,87985.46
1661.0,46.0,0.0,2.0,0.0,107315.08
1662.0,35.0,0.0,1.0,0.0,44467.88
1663.0,47.0,0.0,1.0,0.0,69062.0
1664.0,38.0,0.0,2.0,0.0,53847.46
1665.0,40.0,0.0,2.0,0.0,81645.42
1666.0,38.0,0.0,2.0,0.0,83738.54
1667.0,33.0,0.0,1.0,0.0,39103.54
1668.0,47.0,0.0,2.0,0.0,67885.94
1669.0,49.0,0.0,2.0,,92162.0
1670.0,35.0,0.0,1.0,0.0,39697.2
1671.0,35.0,0.0,2.0,0.0,71641.5
1672.0,37.0,0.0,2.0,1.0,80662.0
1673.0,35.0,1.0,2.0,0.0,53283.6
1674.0,36.0,1.0,1.0,0.0,72258.63
1675.0,33.0,0.0,2.0,0.0,39578.56
1676.0,37.0,0.0,2.0,1.0,23162.0
1677.0,41.0,0.0,2.0,0.0,67373.29
1678.0,34.0,0.0,1.0,0.0,47801.42
1679.0,46.0,0.0,2.0,0.0,62380.57
1680.0,35.0,0.0,1.0,0.0,44454.8
1681.0,38.0,0.0,2.0,0.0,56364.0
1682.0,37.0,0.0,2.0,0.0,101907.0
1683.0,51.0,0.0,2.0,0.0,61239.68
1684.0,41.0,1.0,2.0,0.0,69142.0
1685.0,44.0,0.0,2.0,0.0,80682.0
1686.0,36.0,0.0,2.0,0.0,75162.0
1687.0,34.0,0.0,2.0,0.0,39058.0
1688.0,51.0,0.0,2.0,0.0,62364.25
1689.0,47.0,1.0,2.0,0.0,101114.56
1690.0,48.0,0.0,1.0,0.0,91431.19
1691.0,46.0,0.0,2.0,0.0,49287.95
1692.0,43.0,0.0,2.0,0.0,94006.08
1693.0,31.0,0.0,2.0,0.0,51162.0
1694.0,42.0,0.0,2.0,0.0,56765.57
1695.0,33.0,0.0,2.0,0.0,62242.67
1696.0,34.0,0.0,1.0,0.0,92824.92
1697.0,59.0,1.0,1.0,0.0,20162.0
1698.0,41.0,0.0,1.0,0.0,68266.91
1699.0,35.0,0.0,1.0,0.0,45223.05
1700.0,34.0,0.0,1.0,1.0,45003.24
1701.0,46.0,0.0,2.0,0.0,43002.0
1702.0,32.0,0.0,2.0,0.0,68204.31
1703.0,33.0,0.0,2.0,0.0,47728.7
1704.0,47.0,0.0,1.0,0.0,69062.0
1705.0,46.0,1.0,2.0,,58416.17
1706.0,45.0,0.0,1.0,0.0,65849.1
1707.0,44.0,0.0,2.0,0.0,69023.79
1708.0,31.0,1.0,2.0,0.0,68530.85
1709.0,31.0,0.0,2.0,0.0,39370.0
1710.0,29.0,0.0,1.0,0.0,35552.4
1711.0,29.0,1.0,2.0,0.0,49601.81
1712.0,42.0,0.0,2.0,0.0,55162.0
1713.0,35.0,0.0,1.0,0.0,56362.0
1714.0,55.0,0.0,1.0,0.0,83633.85
1715.0,43.0,0.0,1.0,0.0,64163.7
1716.0,33.0,1.0,2.0,0.0,59238.7
1717.0,32.0,0.0,2.0,0.0,79662.0
1718.0,43.0,0.0,2.0,0.0,46700.49
1719.0,47.0,0.0,1.0,0.0,69133.89
1720.0,33.0,0.0,2.0,0.0,45014.29
1721.0,37.0,0.0,2.0,,44783.43
1722.0,41.0,0.0,2.0,0.0,48272.4
1723.0,44.0,0.0,2.0,0.0,49065.59
1724.0,42.0,0.0,1.0,0.0,51556.11
1725.0,35.0,0.0,2.0,0.0,89598.37
1726.0,54.0,0.0,1.0,0.0,52832.25
1727.0,40.0,0.0,2.0,0.0,96588.72
1728.0,35.0,0.0,2.0,0.0,81641.21
1729.0,38.0,0.0,1.0,0.0,50664.41
1730.0,33.0,0.0,1.0,0.0,56362.0
1731.0,57.0,0.0,2.0,0.0,82751.14
1732.0,45.0,0.0,2.0,0.0,58997.73
1733.0,40.0,0.0,1.0,0.0,39557.2
1734.0,43.0,0.0,2.0,0.0,110162.0
1735.0,45.0,0.0,2.0,,41711.18
1736.0,46.0,0.0,1.0,0.0,90387.78
1737.0,48.0,0.0,1.0,0.0,46919.71
1738.0,32.0,0.0,2.0,0.0,37138.45
1739.0,39.0,0.0,2.0,0.0,71599.85
1740.0,50.0,0.0,2.0,0.0,69161.33
1741.0,36.0,0.0,2.0,0.0,73339.77
1742.0,42.0,1.0,1.0,0.0,57030.26
1743.0,41.0,0.0,1.0,0.0,111042.63
1744.0,31.0,0.0,1.0,0.0,41549.11
1745.0,37.0,0.0,2.0,0.0,42794.1
1746.0,47.0,0.0,2.0,0.0,138110.35
1747.0,32.0,0.0,1.0,0.0,67162.0
1748.0,31.0,1.0,2.0,0.0,39370.0
1749.0,40.0,1.0,2.0,0.0,103120.8
1750.0,34.0,1.0,2.0,0.0,44175.08
1751.0,33.0,0.0,1.0,0.0,43653.95
1752.0,31.0,0.0,2.0,0.0,40729.98
1753.0,30.0,0.0,1.0,0.0,45939.0
1754.0,51.0,0.0,1.0,0.0,126195.22
1755.0,50.0,0.0,2.0,0.0,80564.72
1756.0,34.0,0.0,2.0,0.0,43758.8
1757.0,48.0,0.0,2.0,0.0,66037.39
1758.0,30.0,0.0,1.0,0.0,49122.0
1759.0,46.0,0.0,1.0,0.0,99794.35
1760.0,31.0,0.0,2.0,0.0,44520.49
1761.0,44.0,0.0,1.0,0.0,101080.8
1762.0,35.0,0.0,2.0,1.0,23162.0
1763.0,32.0,0.0,1.0,0.0,50142.0
1764.0,37.0,0.0,2.0,0.0,57486.0
1765.0,50.0,1.0,2.0,0.0,111062.0
1766.0,48.0,1.0,2.0,0.0,52453.3
1767.0,45.0,0.0,1.0,,30100.3
1768.0,37.0,0.0,2.0,0.0,97555.46
1769.0,34.0,1.0,2.0,0.0,62586.0
1770.0,32.0,1.0,1.0,0.0,39904.51
1771.0,39.0,0.0,1.0,0.0,97537.0
1772.0,37.0,0.0,1.0,0.0,85474.8
1773.0,40.0,0.0,1.0,0.0,101574.89
1774.0,33.0,1.0,1.0,0.0,39540.78
1775.0,42.0,0.0,2.0,0.0,19929.76
1776.0,32.0,0.0,2.0,0.0,75208.72
1777.0,29.0,0.0,2.0,0.0,72312.06
1778.0,35.0,0.0,2.0,0.0,42509.86
1779.0,43.0,0.0,1.0,,31167.0
1780.0,59.0,0.0,1.0,,47470.75
1781.0,43.0,0.0,2.0,0.0,58153.8
1782.0,61.0,0.0,2.0,0.0,56000.54
1783.0,43.0,0.0,2.0,0.0,52216.48
1784.0,35.0,0.0,1.0,0.0,40370.11
1785.0,32.0,0.0,1.0,,51662.0
1786.0,34.0,0.0,1.0,0.0,57362.0
1787.0,46.0,0.0,2.0,0.0,60138.0
1788.0,39.0,0.0,1.0,0.0,49619.39
1789.0,58.0,0.0,1.0,0.0,71134.54
1790.0,33.0,1.0,2.0,0.0,55792.8
1791.0,38.0,0.0,1.0,0.0,61089.41
1792.0,33.0,0.0,2.0,0.0,83682.0
1793.0,36.0,0.0,1.0,0.0,46460.18
1794.0,37.0,0.0,1.0,0.0,106212.0
1795.0,41.0,0.0,2.0,0.0,106449.29
1796.0,35.0,0.0,2.0,0.0,56362.0
1797.0,35.0,0.0,2.0,0.0,45442.86
1798.0,34.0,0.0,1.0,0.0,40971.24
1799.0,36.0,0.0,2.0,0.0,48877.65
1800.0,33.0,0.0,1.0,0.0,38680.22
1801.0,48.0,0.0,2.0,0.0,48272.4
1802.0,32.0,0.0,2.0,0.0,35373.91
1803.0,38.0,1.0,1.0,,92142.03
1804.0,39.0,0.0,2.0,0.0,95882.96
1805.0,35.0,1.0,1.0,0.0,100122.0
1806.0,33.0,0.0,2.0,0.0,81569.14
1807.0,33.0,0.0,2.0,,57912.0
1808.0,52.0,0.0,2.0,0.0,76532.26
1809.0,38.0,1.0,2.0,0.0,75999.73
1810.0,46.0,0.0,2.0,0.0,97552.62
1811.0,43.0,0.0,1.0,1.0,119439.46
1812.0,52.0,0.0,1.0,0.0,56812.0
1813.0,42.0,0.0,1.0,0.0,66663.2
1814.0,28.0,0.0,2.0,0.0,49437.0
1815.0,36.0,0.0,1.0,0.0,82162.0
1816.0,44.0,0.0,2.0,0.0,71932.08
1817.0,27.0,0.0,1.0,0.0,42596.89
1818.0,38.0,0.0,2.0,0.0,59654.98
1819.0,30.0,0.0,1.0,0.0,42835.51
1820.0,31.0,0.0,1.0,0.0,36162.0
1821.0,35.0,0.0,2.0,0.0,65390.88
1822.0,34.0,0.0,2.0,0.0,60760.61
1823.0,35.0,0.0,2.0,0.0,45975.68
1824.0,55.0,0.0,2.0,0.0,48366.0
1825.0,38.0,0.0,2.0,0.0,49318.85
1826.0,37.0,0.0,2.0,0.0,63912.0
1827.0,42.0,0.0,2.0,0.0,82980.75
1828.0,36.0,0.0,1.0,0.0,49265.95
1829.0,41.0,0.0,1.0,,50162.0
1830.0,50.0,0.0,2.0,0.0,89300.25
1831.0,39.0,0.0,1.0,0.0,61872.0
1832.0,29.0,0.0,1.0,0.0,47962.0
1833.0,35.0,0.0,1.0,0.0,49632.0
1834.0,35.0,0.0,1.0,1.0,73938.78
1835.0,42.0,0.0,2.0,0.0,19473.82
1836.0,27.0,0.0,1.0,,31772.17
1837.0,33.0,0.0,1.0,0.0,56362.0
1838.0,41.0,0.0,2.0,0.0,62074.12
1839.0,37.0,0.0,2.0,,102162.0
1840.0,42.0,0.0,1.0,0.0,47340.14
1841.0,32.0,1.0,1.0,0.0,46062.0
1842.0,31.0,0.0,2.0,0.0,64157.51
1843.0,33.0,1.0,2.0,0.0,56226.25
1844.0,44.0,0.0,1.0,1.0,78282.0
1845.0,32.0,1.0,2.0,0.0,60778.13
1846.0,42.0,0.0,2.0,0.0,83092.42
1847.0,37.0,0.0,2.0,0.0,111262.0
1848.0,32.0,0.0,2.0,1.0,62162.0
1849.0,38.0,0.0,2.0,0.0,71052.0
1850.0,33.0,0.0,2.0,0.0,85259.52
1851.0,37.0,0.0,1.0,0.0,46461.3
1852.0,31.0,0.0,1.0,0.0,45522.08
1853.0,47.0,0.0,1.0,0.0,47150.04
1854.0,30.0,0.0,1.0,0.0,23620.5
1855.0,38.0,0.0,1.0,0.0,34756.45
1856.0,33.0,0.0,1.0,0.0,39942.0
1857.0,34.0,0.0,2.0,0.0,93634.5
1858.0,36.0,0.0,2.0,0.0,48939.1
1859.0,41.0,0.0,2.0,0.0,34131.0
1860.0,38.0,0.0,2.0,0.0,34462.5
1861.0,46.0,0.0,2.0,0.0,65162.0
1862.0,47.0,0.0,2.0,0.0,119502.0
1863.0,36.0,0.0,1.0,0.0,110162.0
1864.0,39.0,0.0,1.0,0.0,101094.73
1865.0,50.0,0.0,1.0,0.0,72918.6
1866.0,48.0,0.0,2.0,0.0,66462.26
1867.0,55.0,0.0,2.0,0.0,57243.75
1868.0,31.0,0.0,2.0,0.0,69062.0
1869.0,35.0,0.0,1.0,0.0,45837.0
1870.0,31.0,0.0,1.0,0.0,41399.04
1871.0,33.0,0.0,2.0,0.0,50233.64
1872.0,29.0,0.0,2.0,0.0,76203.0
1873.0,49.0,0.0,2.0,0.0,60466.44
1874.0,34.0,0.0,1.0,0.0,52446.95
1875.0,32.0,0.0,2.0,0.0,37718.57
1876.0,38.0,0.0,2.0,0.0,116662.0
1877.0,36.0,0.0,1.0,0.0,49748.33
1878.0,30.0,1.0,2.0,0.0,47504.76
1879.0,52.0,0.0,2.0,0.0,22307.63
1880.0,43.0,1.0,2.0,0.0,46574.88
1881.0,31.0,0.0,2.0,0.0,50469.57
1882.0,34.0,0.0,1.0,0.0,83290.5
1883.0,27.0,0.0,2.0,0.0,43693.0
1884.0,43.0,0.0,2.0,0.0,56362.0
1885.0,35.0,0.0,2.0,0.0,48520.2
1886.0,65.0,0.0,2.0,1.0,77453.0
1887.0,46.0,0.0,2.0,0.0,89198.67
1888.0,32.0,0.0,2.0,0.0,38822.82
1889.0,45.0,0.0,1.0,0.0,61754.76
1890.0,56.0,0.0,1.0,0.0,73145.32
1891.0,33.0,0.0,1.0,0.0,47601.23
1892.0,31.0,0.0,1.0,,41176.62
1893.0,34.0,0.0,2.0,0.0,40562.0
1894.0,41.0,1.0,1.0,0.0,72653.4
1895.0,49.0,0.0,1.0,0.0,47469.57
1896.0,42.0,0.0,2.0,0.0,44494.84
1897.0,43.0,0.0,2.0,0.0,74871.04
1898.0,51.0,0.0,1.0,0.0,105222.0
1899.0,30.0,0.0,1.0,0.0,43452.3
1900.0,31.0,0.0,1.0,0.0,78957.0
1901.0,30.0,0.0,1.0,0.0,61873.58
1902.0,29.0,0.0,1.0,0.0,40686.57
1903.0,31.0,0.0,1.0,0.0,58564.0
1904.0,61.0,0.0,1.0,0.0,23133.0
1905.0,33.0,1.0,2.0,0.0,67751.59
1906.0,30.0,1.0,2.0,0.0,61534.38
1907.0,36.0,0.0,2.0,0.0,35362.2
1908.0,42.0,1.0,2.0,1.0,62662.0
1909.0,35.0,0.0,2.0,0.0,58634.56
1910.0,45.0,0.0,1.0,0.0,43693.0
1911.0,32.0,0.0,1.0,0.0,48775.4
1912.0,37.0,0.0,2.0,0.0,42806.95
1913.0,42.0,0.0,2.0,0.0,46062.0
1914.0,33.0,0.0,2.0,0.0,53318.18
1915.0,31.0,0.0,1.0,0.0,50627.91
1916.0,33.0,1.0,1.0,0.0,45604.23
1917.0,42.0,0.0,2.0,0.0,87662.0
1918.0,36.0,0.0,1.0,0.0,29232.0
1919.0,33.0,0.0,1.0,0.0,62292.85
1920.0,32.0,0.0,2.0,0.0,95673.66
1921.0,34.0,0.0,1.0,0.0,46362.0
1922.0,59.0,0.0,2.0,0.0,95377.35
1923.0,37.0,0.0,1.0,0.0,48317.11
1924.0,34.0,0.0,1.0,,45688.22
1925.0,40.0,0.0,2.0,0.0,45870.92
1926.0,37.0,0.0,2.0,0.0,48116.94
1927.0,46.0,0.0,1.0,1.0,44287.2
1928.0,27.0,0.0,1.0,0.0,48618.63
1929.0,31.0,0.0,2.0,0.0,45170.78
1930.0,30.0,1.0,1.0,0.0,44783.43
1931.0,27.0,0.0,1.0,0.0,42710.27
1932.0,33.0,0.0,1.0,0.0,41283.6
1933.0,35.0,0.0,1.0,0.0,52162.0
1934.0,42.0,0.0,1.0,0.0,46483.21
1935.0,61.0,0.0,1.0,0.0,48288.55
1936.0,31.0,0.0,1.0,0.0,46124.27
1937.0,30.0,0.0,1.0,0.0,41065.3
1938.0,27.0,0.0,2.0,0.0,47962.0
1939.0,34.0,0.0,1.0,0.0,56362.0
1940.0,32.0,0.0,1.0,0.0,44262.0
1941.0,30.0,0.0,1.0,0.0,36734.99
1942.0,32.0,0.0,1.0,0.0,56362.0
1943.0,39.0,0.0,1.0,0.0,88362.0
1944.0,41.0,0.0,1.0,0.0,84299.99
1945.0,40.0,1.0,1.0,0.0,63912.0
1946.0,37.0,0.0,1.0,1.0,81950.68
1947.0,31.0,0.0,1.0,0.0,56362.0
1948.0,34.0,0.0,1.0,,35141.71
1949.0,31.0,0.0,1.0,0.0,77423.44
1950.0,64.0,0.0,2.0,0.0,64900.36
1951.0,45.0,0.0,2.0,0.0,76014.57
1952.0,26.0,0.0,1.0,0.0,44994.23
1953.0,38.0,0.0,1.0,0.0,39593.16
1954.0,33.0,0.0,1.0,0.0,46988.32
1955.0,28.0,0.0,1.0,0.0,56362.0
1956.0,46.0,1.0,1.0,,102269.3
1957.0,34.0,0.0,2.0,0.0,82727.38
1958.0,38.0,0.0,1.0,0.0,56362.0
