Day,Month,Year,Price,RelChange,Time,RiskFree
14.0,7.0,1993.0,47.5,0.0133333,93.5361,33.339282829492305
15.0,7.0,1993.0,47.75,0.00526316,93.5389,33.345550614664255
16.0,7.0,1993.0,47.75,0.0,93.5417,33.351819578179814
19.0,7.0,1993.0,47.75,0.0,93.55,33.358089720260516
20.0,7.0,1993.0,48.875,0.0235602,93.5528,33.36436104112793
21.0,7.0,1993.0,48.375,-0.0102302,93.5556,33.37063354100366
22.0,7.0,1993.0,47.625,-0.0155039,93.5583,33.37690722010937
23.0,7.0,1993.0,46.75,-0.0183727,93.5611,33.383182078666756
26.0,7.0,1993.0,47.625,0.0187166,93.5694,33.38945811689755
27.0,7.0,1993.0,47.0,-0.0131234,93.5722,33.39573533502353
28.0,7.0,1993.0,47.0,0.0,93.575,33.402013733266514
29.0,7.0,1993.0,47.5,0.0106383,93.5778,33.40829331184837
30.0,7.0,1993.0,48.5,0.0210526,93.5806,33.414574070991
2.0,8.0,1993.0,49.625,0.0231959,93.5861,33.42085601091635
3.0,8.0,1993.0,49.25,-0.00755668,93.5889,33.42713913184641
4.0,8.0,1993.0,49.25,0.0,93.5917,33.4334234340032
5.0,8.0,1993.0,48.625,-0.0126904,93.5944,33.4397089176088
6.0,8.0,1993.0,47.75,-0.0179949,93.5972,33.44599558288531
9.0,8.0,1993.0,48.75,0.0209424,93.6056,33.4522834300549
10.0,8.0,1993.0,48.5,-0.00512821,93.6083,33.45857245933975
11.0,8.0,1993.0,48.0,-0.0103093,93.6111,33.464862670962106
12.0,8.0,1993.0,47.5,-0.0104167,93.6139,33.47115406514425
13.0,8.0,1993.0,45.75,-0.0326316,93.6167,33.4774466421085
16.0,8.0,1993.0,47.0,0.0273224,93.625,33.48374040207722
17.0,8.0,1993.0,46.5,-0.0106383,93.6278,33.49003534527281
18.0,8.0,1993.0,44.375,-0.0456989,93.6306,33.49633147191772
19.0,8.0,1993.0,45.5,0.0253521,93.6333,33.502628782234446
20.0,8.0,1993.0,44.625,-0.0192308,93.6361,33.50892727644551
23.0,8.0,1993.0,45.125,0.0112045,93.6444,33.51522695477349
24.0,8.0,1993.0,46.75,0.0360111,93.6472,33.52152781744099
25.0,8.0,1993.0,46.75,0.0,93.65,33.52782986467067
26.0,8.0,1993.0,47.625,0.0187166,93.6528,33.53413309668523
27.0,8.0,1993.0,47.125,-0.0104987,93.6556,33.54043751370741
30.0,8.0,1993.0,47.0,-0.00265252,93.6639,33.54674311595999
31.0,8.0,1993.0,46.875,-0.00265957,93.6667,33.553049903665794
1.0,9.0,1993.0,46.625,-0.00533333,93.6667,33.55935787704769
2.0,9.0,1993.0,45.625,-0.0214477,93.6694,33.56566703632858
3.0,9.0,1993.0,45.0,-0.0136986,93.6722,33.57197738173141
7.0,9.0,1993.0,44.75,-0.00555556,93.6833,33.57828891347918
8.0,9.0,1993.0,44.75,0.0,93.6861,33.58460163179491
9.0,9.0,1993.0,46.0,0.027933,93.6889,33.59091553690169
10.0,9.0,1993.0,46.75,0.0163044,93.6917,33.59723062902263
13.0,9.0,1993.0,47.5,0.0160428,93.7,33.60354690838089
14.0,9.0,1993.0,45.75,-0.0368421,93.7028,33.60986437519967
15.0,9.0,1993.0,47.25,0.0327869,93.7056,33.61618302970221
16.0,9.0,1993.0,46.875,-0.00793651,93.7083,33.6225028721118
17.0,9.0,1993.0,45.75,-0.024,93.7111,33.62882390265176
20.0,9.0,1993.0,45.875,0.00273224,93.7194,33.63514612154546
21.0,9.0,1993.0,44.875,-0.0217984,93.7222,33.64146952901631
22.0,9.0,1993.0,45.625,0.0167131,93.725,33.64779412528777
23.0,9.0,1993.0,46.125,0.0109589,93.7278,33.654119910583326
24.0,9.0,1993.0,46.125,0.0,93.7306,33.66044688512652
27.0,9.0,1993.0,45.25,-0.0189702,93.7389,33.666775049140924
28.0,9.0,1993.0,45.0,-0.00552486,93.7417,33.673104402850164
29.0,9.0,1993.0,43.875,-0.025,93.7444,33.679434946477905
30.0,9.0,1993.0,41.75,-0.0484331,93.7472,33.685766680247845
1.0,10.0,1993.0,42.5,0.0179641,93.75,33.692099604383735
4.0,10.0,1993.0,42.875,0.00882353,93.7583,33.69843371910936
5.0,10.0,1993.0,43.0,0.00291545,93.7611,33.704769024648556
6.0,10.0,1993.0,43.0,0.0,93.7639,33.71110552122519
7.0,10.0,1993.0,43.875,0.0203488,93.7667,33.717443209063184
8.0,10.0,1993.0,43.625,-0.00569801,93.7694,33.72378208838649
11.0,10.0,1993.0,43.875,0.00573066,93.7778,33.73012215941911
12.0,10.0,1993.0,43.75,-0.002849,93.7806,33.736463422385086
13.0,10.0,1993.0,43.625,-0.00285714,93.7833,33.742805877508495
14.0,10.0,1993.0,44.75,0.025788,93.7861,33.74914952501347
15.0,10.0,1993.0,44.875,0.0027933,93.7889,33.75549436512418
18.0,10.0,1993.0,46.375,0.0334262,93.7972,33.76184039806483
19.0,10.0,1993.0,45.625,-0.0161725,93.8,33.768187624059664
20.0,10.0,1993.0,45.625,0.0,93.8028,33.774536043332986
21.0,10.0,1993.0,45.25,-0.00821918,93.8056,33.780885656109135
22.0,10.0,1993.0,46.0,0.0165746,93.8083,33.78723646261248
25.0,10.0,1993.0,44.75,-0.0271739,93.8167,33.79358846306746
26.0,10.0,1993.0,45.375,0.0139665,93.8194,33.79994165769852
27.0,10.0,1993.0,46.875,0.0330579,93.8222,33.80629604673017
28.0,10.0,1993.0,49.0,0.0453333,93.825,33.81265163038695
29.0,10.0,1993.0,47.625,-0.0280612,93.8278,33.81900840889347
1.0,11.0,1993.0,48.25,0.0131234,93.8333,33.82536638247434
2.0,11.0,1993.0,49.0,0.015544,93.8361,33.83172555135425
3.0,11.0,1993.0,49.25,0.00510204,93.8389,33.83808591575791
4.0,11.0,1993.0,48.375,-0.0177665,93.8417,33.84444747591007
5.0,11.0,1993.0,47.75,-0.00878553,93.8444,33.85081023203555
8.0,11.0,1993.0,48.625,0.0183246,93.8528,33.857174184359174
9.0,11.0,1993.0,48.625,0.0,93.8556,33.863539333105834
10.0,11.0,1993.0,51.125,0.0514139,93.8583,33.86990567850046
11.0,11.0,1993.0,50.75,-0.00733496,93.8611,33.87627322076802
12.0,11.0,1993.0,51.125,0.00738916,93.8639,33.882641960133526
15.0,11.0,1993.0,51.5,0.00733496,93.8722,33.88901189682203
16.0,11.0,1993.0,52.75,0.0242718,93.875,33.895383031058635
17.0,11.0,1993.0,53.75,0.0189574,93.8778,33.901755363068474
18.0,11.0,1993.0,54.625,0.0162791,93.8806,33.908128893076736
19.0,11.0,1993.0,54.25,-0.00686499,93.8833,33.91450362130864
22.0,11.0,1993.0,52.75,-0.0276498,93.8917,33.92087954798945
23.0,11.0,1993.0,52.75,0.0,93.8944,33.92725667334447
24.0,11.0,1993.0,53.75,0.0189574,93.8972,33.933634997599064
26.0,11.0,1993.0,53.875,0.00232558,93.9028,33.940014520978615
29.0,11.0,1993.0,54.375,0.00928074,93.9111,33.94639524370856
30.0,11.0,1993.0,52.75,-0.0298851,93.9139,33.95277716601438
1.0,12.0,1993.0,53.25,0.00947867,93.9167,33.959160288121595
2.0,12.0,1993.0,53.5,0.00469484,93.9194,33.96554461025576
3.0,12.0,1993.0,55.0,0.0280374,93.9222,33.97193013264249
6.0,12.0,1993.0,54.75,-0.00454545,93.9306,33.97831685550743
7.0,12.0,1993.0,54.5,-0.00456621,93.9333,33.98470477907627
8.0,12.0,1993.0,55.25,0.0137615,93.9361,33.991093903574736
9.0,12.0,1993.0,56.0,0.0135747,93.9389,33.99748422922861
10.0,12.0,1993.0,56.125,0.00223214,93.9417,34.00387575626371
13.0,12.0,1993.0,56.125,0.0,93.95,34.01026848490589
14.0,12.0,1993.0,54.875,-0.0222717,93.9528,34.016662415381056
15.0,12.0,1993.0,54.625,-0.00455581,93.9556,34.02305754791515
16.0,12.0,1993.0,54.75,0.00228833,93.9583,34.02945388273416
17.0,12.0,1993.0,54.75,0.0,93.9611,34.03585142006412
20.0,12.0,1993.0,54.25,-0.00913242,93.9694,34.0422501601311
21.0,12.0,1993.0,54.875,0.0115207,93.9722,34.0486501031612
22.0,12.0,1993.0,55.625,0.0136674,93.975,34.0550512493806
23.0,12.0,1993.0,55.25,-0.00674157,93.9778,34.061453599015486
27.0,12.0,1993.0,56.25,0.0180996,93.9889,34.067857152292106
28.0,12.0,1993.0,56.75,0.00888889,93.9917,34.07426190943674
29.0,12.0,1993.0,56.0,-0.0132159,93.9944,34.08066787067572
30.0,12.0,1993.0,55.625,-0.00669643,93.9972,34.087075036235404
31.0,12.0,1993.0,54.875,-0.0134832,94.0,34.093483406342216
